Username;Comment;Time
@EdymaryenEdy;Manokwari Papua Barat bang.;6 bulan yang lalu
@NS_Channel;Ke kab. BIAK bang gk kalah jauh bisa di cari dlu media sosial spot nya yg bagus2;6 bulan yang lalu
@andrilight9127;KAIMANA BANG;6 bulan yang lalu
@SaharudinAhma;"Abang ke raja ampat. Tapi belum ke misool bang? 
Coba bang ke sana di jamin puas.. 
Destinasi wisata luar biasa..";6 bulan yang lalu
@Sarahessarey999;Ke nduga bang di sana banyak wisata;6 bulan yang lalu
@ihsanalmurtadho1167;Gilla lu kerennn bangg;5 bulan yang lalu
@bintangmobile3286;Budget brapa kesana om?;5 bulan yang lalu
@GilbertKayai;Hadir;5 bulan yang lalu
@abangiswandi4450;Sambas Kalimantan Barat;5 bulan yang lalu
@imansuherman4444;Ke tempat OPM a😅;4 bulan yang lalu
@Akhfaniyah;Banyu biru;4 bulan yang lalu
@Nurhayatiumar-hl7sk;Bang ke ntr alor khusus ya bang ❤;4 bulan yang lalu
@Nurhayatiumar-hl7sk;Ke ntt khususnya dialor❤;4 bulan yang lalu
@Ararer-hitler;B​ @Sarahessarey999  🤣🤣🤣🤣🤣;4 bulan yang lalu
@Ayrus1;Manokwari;4 bulan yang lalu
@vivih2212;Ke Tegal kak 😂;4 bulan yang lalu
@amirudintuturop290192;Fakfak papua Barat;3 bulan yang lalu
@JeinSahuburua-me4ol;Ke Biak bang;3 bulan yang lalu
@windywbr7762;Pas dengar kata-kata abang Papua surga terakhir di bumi saya seketika merinding dan serasa mau nangis mksih bang  sudah ke tempat kami saya sendiri berada di waisai raja ampt;2 bulan yang lalu
@delianasofy8661;Ke biak;2 bulan yang lalu
@ufauuch9419;"Bagus 
Bisa nandingi daerah Bali ini";2 bulan yang lalu
@selerakita436;spill biaya bng;2 bulan yang lalu
@keivahefendi4136;ke serui boleh kang,serui kep yapen pasti asekk😊😊😊;2 bulan yang lalu
@KemekSaja;Ujung timur, barat, utara, selatan Indonesia bang;2 bulan yang lalu
@SEMUTPAPUA84;Kapan singgah ke Merauke om,, Papua Selatan,, info klo ke Merauke. Salam kenal;2 bulan yang lalu
@RudolfsuebuSuebu;Jayapura bro;1 bulan yang lalu
@AliAhmadi-j5r;Mererebut Papua  itu di dasari pengorr banan jiwa nyawa raga dan air mata maka kalau ada orang me ngatakan Papua harus merdeka itu penghianat bangsa 😊😊😊;2 minggu yang lalu
@muhammadridwan-dp3lt;Sa di Nabire kaks;4 hari yang lalu
@Muh.jumadilMuslimin;KK ke pania.atau dogiai;3 hari yang lalu
@Muh.jumadilMuslimin;Ke paniai.dogiai .atau intang jaya;3 hari yang lalu
@tiwicinta9311;Luar biasa indahnya❤❤;3 minggu yang lalu
@Ramdhanayub;Luar biasa keren;3 minggu yang lalu
@daffa.27_yk5;Bang mau tanya selama perjalanan  dan travel pakai kamera apa untuk dokumentasi bikin konten?;3 minggu yang lalu
@BaliHopper;papua memang seindah itu❤;3 minggu yang lalu
@razakblessings7201;Bang itu ikut ot ka?;3 minggu yang lalu
@gilangramadhan1447;Kapal yacht kami itu bg😂;3 minggu yang lalu
@narniaalt6809;Video nya keren banget.auto subscribe;3 minggu yang lalu
@irwansyahirwan2083;Yg dibenak kami disitulah orang tua kalian merampok hasil bumi untuk kelangsungan hidup kalian;4 minggu yang lalu
@indrimaratusshalihah1144;pesona Indonesia🇮🇩😍😍;4 minggu yang lalu
@agustinacembes;Seperti suara fiersa besari ngk sih??;1 bulan yang lalu
@axutau;PINGIN BANGET KE PAPUA TP PLANE TICKET SO EXPENSIVE.. DULU WKT MASIH KECIL PERNAH TINGGAL DI IRIAN JAYA IKUT ORTU BERTUGAS DISANA, SAAT ITU IRIAN BEGITU INDAH...IKAN2AN SANGAT MURAH JUGA.;1 bulan yang lalu (diedit)
@mirawatiastraningdiah5636;Orang papua matanya bagus2 🤩;1 bulan yang lalu
@apdyaekaputra;50 sampai 100.. sekali makan... terjangkau katanya... hebat.. anaksultan juga neh,, 3 makan hbs 300 Ribu,,, Hebat... Orkay neh..!;1 bulan yang lalu
@OrangBaik1998;Spot terbaik selanjutnya gas ke biak bang, banyak tempat² wisata disana lebih terkenal batu picah 🤗;1 bulan yang lalu
@YahdanMuiz;Hi bro thanks for you sayer the best ever video from Papua Indonesia I love it love always from Malaysia;1 bulan yang lalu
@hengkisaputrapangeranlaur1196;2022 saya pernah mendapatkan perjalanan ke sorong dan raja ampat, ya allah pengen nangis rasanya kalau ingat. Itu benar2 rasa disurga dan warganya juga ramah2. Apa lagi waktu tinggal di desa yenwoupnor di pulau raja ampat. ❤️;1 bulan yang lalu
@ismailnurdin961;Tempat yg cantik, setanding pemandangan kepulauan laut di thailand;1 bulan yang lalu
@joenfriends2777;suranya fiersa besari;1 bulan yang lalu
@nicholasmau6296;Skor 10 ? Kalau babi guling biasa skor 100;1 bulan yang lalu
@ArsalBahtiar; @YahdanMuiz  thanks for watching 🙏🏻;1 bulan yang lalu
@UcLe_24;Cuman hayalan dulu bos, belom kesampean😅;1 bulan yang lalu
@AndrewPaendong;Mantap, kayak fiersa besari narasinya.. konten seperti ini yg layak di tonton;1 bulan yang lalu
@zainunalfikri5810;kenapa ke Wayag mahal ya?;1 bulan yang lalu
@RaVendraMahaputra18;(iRiAN JAYA) P A P U A👍;1 bulan yang lalu
@AlamIndah-z8x;Mantap surga indonesia timur, sukses bang;1 bulan yang lalu
@MaruliSiahaan-bl6cw;Mantap nya Raja4 mas bro..top bget;1 bulan yang lalu
@ekaaditya1074;Kalo makan jgn kecap bang;1 bulan yang lalu
@YohanesGainaDara;INTELJEN DI SELURUH INDONSIA HARUS MENUTUP MENYEBAR LUAS PINTU MASUK PARA KORUPTAR MENGANGGU PROGRAM KERJA PRESIDEN PRABOWO GIBRAN, para koruptor mengalihkan SUPAYA JANGAN ADA PENANGKAPAN PARA KORUPTOR, Dan INI YANG PERLU BERHATATI HATI.;1 bulan yang lalu
@budimanbudi5951;Sampai kiamat pun argentina tidak akan menjadi juara euro cup 😂😂😂;1 bulan yang lalu
@TheYaya1971;❤❤❤❤wow.......surga dunia❤❤❤❤;1 bulan yang lalu
@TheYaya1971;❤❤❤kereen videonya, langsung subscribe, sukses ya mas, salam dari Belanda❤❤;1 bulan yang lalu
@Shahidsalam933;"Saya hadir support dari malaysia hihi.. indonesia 🤝 malaysia.
Videonya mantap penuh dengan ilmu dan sejarah. Editing dan photoshoot juga terbaik. Semoga maju jaya";1 bulan yang lalu
@gracesimon6088;Salam kenal dik Arsal...Oma juga sejak muda,hobby photografi..dan traveling;1 bulan yang lalu
@EdoardusLiro;"Terimakasi atas kata"" Indah yang nyata tentang papua";1 bulan yang lalu
@alkaxdc;Ke Nabire provinsi Papua Tengah bang;1 bulan yang lalu
@realalie-u4f;mantap sekali perjalanan yang sangar menyenangkan,,,;1 bulan yang lalu
@BayukurniaIndrayana-h8x7m;Jika ingin pintar maka penasaran dan membaca buku;1 bulan yang lalu
@dyahnursanti6326;Baru ketemu chanel kk, thanks kak sudah mengobati rasa rindu tanah kelahiran. Smoga bisa segera kembali mengunjungi Sorong 🙏🏻;2 bulan yang lalu
@melinda1836;"Sehat selalu bang 
Di tunggu video"" Selanjutnya 😊";2 bulan yang lalu
@febriantiwukirasih2696;Papuaaa, izinkan aku menginjakkan kakiku di tanahmu suatu saat nanti 🥹;2 bulan yang lalu
@wandaaprilia584;Cita²ku dari SMP mau ke Raja Ampat ternyata setelah dewasa tahu biayanya waw,, semoga dapat rezeki bisa kesana aamiin 😊;2 bulan yang lalu
@RiskaNabila-sh9vt;"Terima kasih bang untuk semuanya muga makin sukses and lebih banyak video ke indahan alam dr liat you tube abang sudah bikin aku senang muga bisa jln"" kaya abang keliling dunia Aamiin";2 bulan yang lalu
@rindojaya96;Masha Allah, indah sekali alam Papua;2 bulan yang lalu
@nap1rem;jang lupa ke biak  klau balik lagi pace😁;2 bulan yang lalu (diedit)
@SEMUTPAPUA84;Ditunggu di Merauke...;2 bulan yang lalu
@indahnur4738;ᴍᴀsʏᴀ ᴀʟʟᴀʜ ᴄᴀɴᴛɪᴋ ʙᴀɴɢᴇᴛᴛᴛ;2 bulan yang lalu
@axmulya;Bersyukur bgt tahun 2023 pernah dapat tiket promo ke sorong Rp. 125rb PP dan bisa main ke raja ampat... keren kali;2 bulan yang lalu
@danidadan5811;Kaya akan sumber daya alam nya tapi sayang banyk di mampaat kan pihak asing.;2 bulan yang lalu
@alimubin2294;Perjalanan ke sorong;2 bulan yang lalu
@suradiaman3503;Vidionya subhanallah bgt bang kerennnn sekelas Tv😢;2 bulan yang lalu
@lalalilaaka;kangen Papua;2 bulan yang lalu
@geofanihusaeni486;Serius video bagus gini subscribe nya ga sampe 1 jt?;2 bulan yang lalu
@alyfvirgo4627;Awas ditembak kkb;2 bulan yang lalu
@ndeprii;kakakkk izinnn tambahin vid kakak di tugas podcast sayaaa yaaa..;2 bulan yang lalu
@pantura_selemkay;The best Memang Abang💪🙏🥰;2 bulan yang lalu
@AmhaPesilete;KE NAMROLE DAERAHKU BANG, AIR BABUNYI BURU SELATAN, AIR TERJUNNYA MENGAGUMKAN;2 bulan yang lalu
@LusianaSiringoringo-k5w;Pengisi suara kayak fiersa besari;2 bulan yang lalu
@veldikmuda5337;Mantap bro.. Sangat keren vidionya membantu orang-orang yg mau travelling..buat vidio jg di Sulawesi Tengah banyak destinasi wisata terbaik bro❤❤❤❤ semangat harus di tonton;2 bulan yang lalu
@SahiilStudio;❤❤ mantap;2 bulan yang lalu
@TasrinTasya;Patut palua mahu keluar dari indonesia ...;2 bulan yang lalu
@AnonoBW;Video ini terlalu keren untuk tidak di tonton....Lu krenn Bang...;2 bulan yang lalu
@IrwanPomala;Mantap;2 bulan yang lalu
@TheTravelJunkieOfficial;Ga sabar bulan depan trip ke sini ❤;2 bulan yang lalu
@triafanny921;Makannya bersuara iihh g malu yaa….;2 bulan yang lalu
@MimiADELINALEATOMU;KAkak ke MALUKU tenggara kota Tual di pulau Bair KK akan temui surga sesungguhnya itu di pulau kei;2 bulan yang lalu
@ArsalBahtiar;tolong di bantu kawan;2 bulan yang lalu
@Mando94-c7s;Kabupaten Supiori bang Arsal;2 bulan yang lalu
@SherinaNurulFasha;Bang videonya KERENNNN BANGETTTT;2 bulan yang lalu
@LAMbelantara;Salam dari Malaysia.....cantik sungguh kali biru;2 bulan yang lalu (diedit)
@IpayuskeromanIpayus;Ipayus keroman;2 bulan yang lalu
@fetz123;Perjalanan yang seru😍;2 bulan yang lalu
@Tamuama-b2o;kang Arshal, ayoo ke pulau Rote ,Ntt;2 bulan yang lalu
@MuktiWulandari;Papua sangat indah & kaya sebenarnya😢😢;2 bulan yang lalu
@mirvaqdaily1238;Teringat sebuah lagu. Bahwa papua adalah surga kecil jatuh kebumi ... Semoga masyarakatnya terus diperhatikan oleh pemerintah.;2 bulan yang lalu
@NurBaiti-f3m;❤;2 bulan yang lalu
@NusantaraDiscovery;Indah dan luar biasa… Semoga kelak bisa berkunjung kesana, aamiiin;2 bulan yang lalu
@pejalantua;sebuah perjalanan seru bersama sahabat, takan terlupakan;2 bulan yang lalu
@YuniBabakan-z9v;pengin liat sy baru tau d duit indonesia yg merah tergambar pulau raja ampat y pulau ini teryatabaku pikir batu batuan itu;2 bulan yang lalu
@admiral99saja8;Luarbiasa lurrr;2 bulan yang lalu
@emifahmiah6223;Keren;2 bulan yang lalu
@dwiwijil;keren banget sih..;2 bulan yang lalu
@aimuniamran9696;GEMPOUKKK GILERRRR SUMPAH, rekod pakai camera sony tu ke bang??;2 bulan yang lalu (diedit)
@AnandaKaryaGemilang;republik seafood sudah didirikan nexcarlos di jakarta om, siapa tau mau nyobain rasanya;2 bulan yang lalu
@Knowledgehunter-x4q;support full abang;2 bulan yang lalu
@jonipegadaian6282;Percuma bagi orng papua telah merdeka puluhan tahun 😢😢😢 hanya provinsi mereka yg tidak berkembang.. Seperti daerah jawa😢😢;2 bulan yang lalu
@jonipegadaian6282;Saya mendukung gerakan OPM... Mereka telah di bodohin pemerintahan sendiri.. Dri jaman sokarno sampai jaman prabowo😢😢 ini fakta.. Mereka provinsi terkaya di muka bumi ini... Tpi kekayan alam nya di manfaat kan oleh oknom yg tidak bertanggung jawab.. 😢😢😢;2 bulan yang lalu
@sorongtop;luar biasa. papua indah om;2 bulan yang lalu
@prunsid;keren bg;2 bulan yang lalu
@christianadicandra6911;mas arshal kembaran nya mas fiersa keknya ya wkwkw suara mirip,hobby mirip euy;2 bulan yang lalu
@dogolexpress9777;Ah.Kemaren uang saya hilang di dana 200 ribu.;2 bulan yang lalu
@FebriansyahBiiRumende;Salam dari Sulawesi 🙌;2 bulan yang lalu
@bangghit2632;Wahh dtng jg ke kota kelahiran,,😊😊;2 bulan yang lalu
@santisrimulyati1238;Wow kerrren, apalagi langsung d lokasi nya ya,;2 bulan yang lalu
@Bangminhou;saya kesini karena ada no wa chat k saya, katanya suruh nonton video ini dan dapat komisi 50rb, apakah benar??😅;2 bulan yang lalu
@cawwnzy;back sound ya apa bang?;2 bulan yang lalu
@shelymarlina544;Keren🔥;2 bulan yang lalu
@grooh.project;Papua dan orang pedalaman yg banyak oleh orang kota dianggap tertinggal. Pada kenyataannya merekalah yg paling menghargai dan menjaga alam :,);2 bulan yang lalu
@kakalouis3428;kreenn bang jgn lupa ke biak lagi;2 bulan yang lalu
@ikimaking456;Papua, alammu begitu indah. Namun engkau menyimpan banyak duka;2 bulan yang lalu
@jutechannelmanokwari439;Mantap kk, bulan lalu kami juga dari raja ampat dan memang luar biasa indahnya ciptaan tuhan;2 bulan yang lalu
@dapurrutanbanyumas314;surga yg turun di bumiiii...;2 bulan yang lalu
@andrianwar6974;Kalo lo umat islam, perlu diperhatikan bahwa TIDAK BOLEH Mengendus /sniff the food...itu sunnah Nabi.;2 bulan yang lalu
@OktaNahar;"Raja ampat sudah islam sejak sebelum kristenisasi Portugis
Timeline islam di Indonesia
https://www.youtube.com/watch?v=SzWbMKbFCuw
Jauh";2 bulan yang lalu (diedit)
@ratriutami3409;my dream to visit this island. thankyou bang, jadi bisa jalan2 virtual dulu..;2 bulan yang lalu
@ernayunika8586;Keren bang,,, otwe papua;2 bulan yang lalu
@LanangAde124-o7t;luar biasa bagus pulau ini;2 bulan yang lalu
@ifareview8040;Sama gimana endingnya ? Jadi dikirim apa nggak uangnya;2 bulan yang lalu (diedit)
@Bangminhou;@ifareview8040  gk jdi nyoba, dh psti penipuan itu 😁;2 bulan yang lalu
@shelanadiaputri6350;Aaa narasi dan suaranya bikin kangen sama bung fiersa;2 bulan yang lalu
@BaiqAdiwiyati;Saya bersukur tlah melihat surganya dunianya;2 bulan yang lalu
@LembangBersatu-v3w;Mantap betul.. PAPUA;3 bulan yang lalu
@NoMedic19;"Kata² ""dekk"". Seketika saya berfikir ini bukan petualangan untuk anak² 😂";3 bulan yang lalu
@DianNanay;SUBHANALLAAHH,, INDAH SEKALI CIPTAAN MU YA ALLAHHH😭;3 bulan yang lalu
@sarrinarully9104;Sambil nunggu videonya KELANA BENTALA ke channel ini dulu🙏☺️;3 bulan yang lalu
@astutisumiati5038;Selamat malam sahabat🙏;3 bulan yang lalu
@infoallnews401;"17:48 Euro pengang mana? ""Argentina"" 😂";3 bulan yang lalu
@bengkellasa3349;0:36;3 bulan yang lalu
@ceritasilatindonesia844;mengesankan sekali;3 bulan yang lalu
@bengkellasa3349;Damai;3 bulan yang lalu
@HikmalMaulana-l9p;"Subhanallah,,,,,mudah2an suatu saat bisa kesana🤲🏻
Sehat selalu mas Arsal";3 bulan yang lalu
@rismaxrisyan;Ayo kepapua;3 bulan yang lalu
@Lyb-05;❤❤❤❤❤;3 bulan yang lalu
@dedekrisna_;absolute cinema✨;3 bulan yang lalu
@Hamdan.1499;Abis berapa duit ya pengen banget 😭;3 bulan yang lalu
@Peyang-w4u;gua kira suara fiersa;3 bulan yang lalu
@setiadarmawan2212;"Mungkinkah kita berdayakan bioremediasi- hidrologis pada sistem DAS- Daerah Aliran Sungai ( river- basin, water- catcment area, UP- Down Streams, Wet- land ) dari bencana Hidrometeorologi dengan cara:

1. Bertanam rumpun- bambu rebung- lunpia selebar 20- 30- 60m berawal tepian- atas/ hulu pembukaan terbuka hutan hujan- lestari merunut zig- zag garis- kontur wilayahnya, berlanjut
2. Terrasering perkuatan kerawanan longsor 'lereng rib- rab', pondasi jalan- perintis ban- bekas berisi brangkal- kricak/ bongkaran- bangunan tergenang, talud bronjong/ bendung- saring& 'fish- ladder' sungai di sepanjang pesisiran pasang- surut pesisiran operasional waduk, tanggul- lahan sungai- kathulistiwa, pertambangan terbuka 'freeport- Tembagapura'& galian- C, 
3. Berjeda 150- 300- 600- 1550m hutan- sosial lestari- produktip( konservasi flora- fauna, aneka jamur konsumsi& bunga anggrek hias ), perkebunan mono/ multikultur( sagu- sawit- kelapa santan- aren/ nira dataran- rendah, kopi- cokelat, cengkeh, minyak kayu putih/ gaharu/ bau- bawang, rempah- rimpang, umbi² an& aneka sayuran ) pada dataran tinggi pegunungan,
4. Lahan- umbaran peternakan ruminan terpadu kandang- lindung& industri- agro pada wilayah sejuk- dingin,
5. Ladang- tegalan tadah- hujan semusim bertanam sorghum/ polowijo dan pemukiman( baca: ""Fisika Bangunan""- Kanisius 1980, ""Pedoman  Beton Indonesia- PBI""- DPU 1971 ) pada dataran tengah- bawahan,
6. Sawah lahan- teknis ( vlog: ""Sejarah Selokan Mataram- Yogyakarta, Bendungan Sutami- JaTim, Kedung Ombo- JaTeng, Jatiluhur 1957- Cirata '86- Saguling& Jatigede 2015- JaBar""; baca: ""Standar Perencanaan Pengairan/ Irrigasi""- PUPR ) ketahanan pangan Negara padi- polowijo dataran- rendah, lahan- marjinal pasang- surut khatulistiwa ( tanggul- luapan talud padat- 'flownet' MekTan, ambang- mercu/ pintu- pengatur debit/ muka- air saluran- lahan, lajur transportasi 'jukung'& pintu- kendalinya, sistem drainase gravitasi tanpa PLN, bertenaga kincir- angin/ PLTS,
7. Mangrove sekitar muara- sungai/ pesisir- pantai& sesek- bambu ¤90- 120cm berdenah- jarak cukup segi tiga- enam  membentuk kolom- tanggul ""Jetty- T"" upaya kerawanan abrasi- pantai& pulau tenggela,
8. ATR/ BPN, sertifikasi tanah- ulayat/ tujuh wilayah- adat, persil- pribadi  pemukim- kotaan, SNI- sertifikasi 'cap- stempel, logo- merk- brand' aneka produk khas daerahnya, ISBN- ebook Bahasa Seni Tradisi etnik/ suku, & sejarahnya, Olahraga& komunitasnya,
9. Administrasi Kependudukan KK- NIK, NPWP pribadi, Badan Hukum( UD, CV, PT, Yayasan ), Asosoasi profesi, paguyuban gotong- royong& pengusaha, lakuPandai@ per Bank- Pos an, KOPERASI& KaDIn- Kamar Dagang Industri/ Indonesia; Kartu Pencari Kerja& Balai Latihan Kerja, K3- Kesehatan Keselamatan Kerja& UMR,
10.  Semoga sehat- semangat, bersyukur- manfaat, tetap bersatu NKRI- Bhinneka Tunggal Ika ( baca: ""Negara Pancasila, Jalan Kemaslahatan berbangsa""- LP3ES, UUD '45 psl. 31- 34 , referensi akademik/ Umum ) #setiaD59";3 bulan yang lalu
@nazrizain6396;Terbaik video content saudaraku.  Berkenaan tentang Restoren Republik Seafood tu sy terlintas dihati untuk menambah baik sekiranya pengusaha resto tu meneliti atau menukar BERUS dikuatiri bulu berus itu datang dr bulu haiwan babi. Ikhlas dr teman seperjuangan. Semoga perniagaan teman terus maju.;3 bulan yang lalu
@allbeechannel7001;Mantab seefood nya;3 bulan yang lalu
@galihdevil76;keren parah!!;3 bulan yang lalu
@HarryMLutfhi;jawa hama mau berkuasa ditanah papua 🇨🇺 usir hama transmigrasi!!!;3 bulan yang lalu
@lifthyanashta7337;ka sayaa nggak henti2 nyaaaa takjub samaa video youtube andaaa, sangat2 bagus dannn seakan-akan membawa penonton ke suasana tersebuttttt, merindinggg dan masya Allah indah sekaliiiiiiiiii;3 bulan yang lalu
@maulanarangga1141;Info tiket pesawat nya berapa ya;3 bulan yang lalu
@riehan;gara2 Nex carlos ni.... makan cui;3 bulan yang lalu
@Travelindo-RANMEDIA;KEREN BANGET BANG SALAM;3 bulan yang lalu
@dediirawan6252;Surganya alam katulistiwa;3 bulan yang lalu
@SentyaPukul;"Keren 
AQ juga tinggal d Papua";3 bulan yang lalu
@RinoTawakel;Keren kk 👍;3 bulan yang lalu
@Naride2919;Tahun 2024 liburan yg sangat mengesankan kesorong dan makan seafood disana juga sangat enak juga terjangkau juga orang” nya ramah gak semenakutkan yg dibicarakan orang”;3 bulan yang lalu
@melinovita6368;Kek suara fiersa?;3 bulan yang lalu
@kacriet5194;Beruntungnya warga raja ampat, mereka dijaukan dari kelompok sparatisme (KKB), sehingga bisa menikmati keindahan alam, keamanan dan pertumbuhan serta kemajuan ekonomi, dibandingkan saudara mereka di paua pegunungan yg kedamaian dan kemajuan mereka dihambat dan diusik oleh KKB.;3 bulan yang lalu
@jzmride2288;Negara yg ptt d kunjungi;3 bulan yang lalu
@pertapa_muda;Halo bang, ini saya Hendri Marthenta Yoga yg sekrang lagi WAnan sama bang Arsal...tambah sukses ya..keren videonya;3 bulan yang lalu
@mochbagoes5682;makannya berisik mencak mencak;3 bulan yang lalu
@JaySyu_;Luar biasa Konten nya bang...semangat bang terus berkarya,video ini mengobati rasa ingin saya yang punya dream ke raja ampat sebagai destinasi tujuan traveling, terima kasih ya bang Arsal...we support you.;3 bulan yang lalu
@evarahayu31;"Bang emang iya nonton 1 video abang dapet duit gocap .
Ada yg wa saya";3 bulan yang lalu
@jiemsrock;sama 😂;3 bulan yang lalu
@evarahayu31;@jiemsrock  tapi bener ga;2 bulan yang lalu
@WPLO_Papua;Mantap Bro....;3 bulan yang lalu
@keieienaiei;seperti di film moana, pulau pulau kecil dan beberapa merupakan karang, laut yang sebagai penyatu mereka bukan pemisah,  takjub sekali dengan pemandangan dan keasrian alamnya yang masih terjaga, dan filosofi hidup orang papua menghormati nenek moyang, dimana nenek moyang bukan hanya manusia, tapi tanah yang dipijak dan sumberdaya yang ada didalamnya, semoga keindahan ini masih akan terus dapat kita warisi kedepannya😻;3 bulan yang lalu
@asmoro_11.6;Mau makan itu biasakan berdoa dulu bang,,,,,🙏🙏🙏;3 bulan yang lalu
@yngknj;Your videos are amazing;3 bulan yang lalu
@muhaningsih7539;Raja Ampat memang amazing;3 bulan yang lalu
@Wanitaluarbiasa;Keren pake banget kak !! Jadinya pengen papua ada di list trip kami next !!;3 bulan yang lalu
@SolikahSaja;Papua daerah yg sangat indah di lihat;3 bulan yang lalu
@lissriyatun7199;Masyaallah indah banget. Btw pengen jualan mie ayam bakso di sana 😂😂;3 bulan yang lalu
@Xxhsl;abang ayo main ke Flores, Nusa Tenggara Timur;3 bulan yang lalu
@timpasang1564;Salut sekali sama Bung Arsal! Saya (Tim Pasang) dulu besar di Biak tahun 1970-an/1980-an dan sekarang tinggal di Amerika. Saya sendiri belum pernah ke Raja Ampat dan banyak daerah lain di Papua karena tahun segitu travelling belum rame seperti sekarang, jadi saya senang sekali nonton videonya Bung Arsal. Ditunggu video di Biak! Makasih Bung Arsal buat semua videonya ...save travels ...;3 bulan yang lalu (diedit)
@KusairiK;Emang abis segitu banyak nya;3 bulan yang lalu
@WITNESSPATH-c4v;Gk ada obat ini tim, eksekusi shot nya masuk smua, salam dari vlogger pemula 😁;3 bulan yang lalu
@AkoBuningani;Cba mampir ke sumba juga kak,,sumba tana marapu;3 bulan yang lalu
@arfuddinfuddin1211;misol blm bang;3 bulan yang lalu
@budinatures3678;Mantab;3 bulan yang lalu
@dipong5404;Pengen deh ikut trip kayak gitu;3 bulan yang lalu
@annisafauziyah760;Cantik masyaallah ciptaan-Nya;3 bulan yang lalu
@AdityaIlhami-y2u;Indah sekali pedalaman papua;3 bulan yang lalu
