Username;Comment;Time
@adamjuarsa1070;"Bang fer, bikin video soal petani dong. Tentang kenapa petani ""kurang sejahtera"" padahal beras, sayur, dll adalah kebutuhan pokok";1 tahun yang lalu
@kemaltf;🔥🔥🔥;1 tahun yang lalu
@yuszrilprasetyo;Lanjutan content ekonomi bang;1 tahun yang lalu
@raflyadnan6719;nonton ini berasa flashback tahun 2016 dulu, waktu pertama kali belajar ekonomi buat lintas minat ipa ke ips ujian sbmptn, seneng bisa denger hal dasar kayak scarcity/opportunity cost, gapernah nyesel untuk belajar ekonomi sampai detik ini dan akan terus belajar dimanapun tentang ekonomi karena asik, terima kasih udah dibuatin untuk jadi series bang, ditunggu episode selanjutnya bang! 🙏🏻🙏🏻;1 tahun yang lalu
@jerelatif4285;Pas banget sesi 5 materi dasar ekonomi;1 tahun yang lalu
@PanglimaLubu;Bahasa Politik DinastI dan Nepotisme donk.;1 tahun yang lalu
@janu4869;makasih om;1 tahun yang lalu
@mochamadsyafiudin6632;"Gua bukan org ekonomi atau ilmu yg bener"" Gua pahami bang, cma tanya bang misalkan dasar ekonomi dipahami seperti yg dijelaskan dn memang basic knowdlegnya gt. kebutuhan manusia g terbatas. Paradigma yg diamini dlam ekonomi konvensional menyebabkan perebutan sumber daya yg langka tersebut. Atau term kebutuhan sendiri itu bias dalam konsep tertentu, kebutuhan, keinginan?";1 tahun yang lalu
@rasyataufiq815;Ihh keren banget pembahasannya, mirip materi dasar kuliah ekonomi saya. Jujur ini bener banget dan valid karena ada di Mata Kuliah Ekonomi Dasar.;1 tahun yang lalu
@zufii5030;"Tulisan ditujukan untuk arsip saya pribadi.
Yang menjadi inti dari permasalahan ekonomi adalah kelangkaan. Ilmu ekonomi lahir karena dua hal: sumber daya yang terbatas dan kebutuhan yang tidak terbatas. Ilmu ekonomi ada untuk mencapai kesejahteraan.
Opportunity costs. Ketika kita memilih suatu pilihan, berarti kita telah melakukan pengorbanan atas pilihan tersebut. Setiap pilihan pasti ada pengorbanan.";1 tahun yang lalu
@Muhammad.HanafiRahim;Revisi kata dulu, bukan premis tapi dua pertanyaan. Lanjut saya sampaikan lagi kalau pertanyaan ke satu itu terserah orang mau memberikan jawaban bagaimana. Tetapi pertanyaan kedua inilah yang harus ku jawab.;1 tahun yang lalu
@Muhammad.HanafiRahim;Bagi saya jika tanpa duit maka sumber daya alam bisa dirasakan oleh setiap orang bahkan sumber daya alam tidak mengalami dampak masalah hingga ke paling kritis. Berbeda dengan adanya sumber daya alam yang bermasalah itu bukanlah karena tanpa duit melainkan penggunaannya yang dilakukan tanpa rencana terstruktur apalagi pemborosan. Oleh karenanya    tanpa duit tetap terjadi pembayaran berupa pembatasan setiap motif penggunaan seperti kadar yang dibutuhkan dan untuk apa.;1 tahun yang lalu
@Muhammad.HanafiRahim;"Seperti apa yang dibilang ""manusia yang tiada batas dan sumber daya alam terbatas"". Saya akan merevisi kalimat tersebut ""Sumber daya alam tidaklah terbatas tapi manusianya yang melampaui batas"".";1 tahun yang lalu
@Muhammad.HanafiRahim;"Duit tu lahir bukan demi kebutuhan melainkan karena kerja dan demi kerja. Lebih uniknya lagi bukan ""duit demi kebutuhan"" justru duit itu merupakan bentuk permainan yang dilakukan oleh pihak tertentu sedikit condong pada dampak negatif.";1 tahun yang lalu
@sonakbar7360;Gua suka konten2 macem gini, yg mengedukasi kita dgn ilmu2 yg penting dan wajib kita punya dalam hidup dibalit dengan bahasa yg ringan dan lugas...;1 tahun yang lalu
@dhennymahendra;"Om bikin konten tentang baca buku dong 
Berapa buku yg sudah d baca 
Cara baca buku 
Kapan waktu baca buku 
Buku favorit";1 tahun yang lalu
@wifkymologi;Bang bahas mengenai macroekonomi buat trading forex;1 tahun yang lalu
@danydwicahyoprawiro7853;bang kasih referensi bacaan juga dong bang;1 tahun yang lalu
@islamhidayat7259;Sebagai petani di Lombok, menonton video bang fery saya brani bilang EKONOMI PASAR di Lombok masih mendominasi di produk tembakau karna pemerintah  tidak pernah andil dalam penentuan harga jual petani ke pembeli (pasar bebas), dimana tahun ini alhamdulillah petani tembakau khususnya di Lombok mendapati harga jual yang fantastic diangka Rp. 75.000/kg dan ini menjadi sejarah bagi kita petani di Lombok, semoga tahun2 berikutnya harga stabil🎉;1 tahun yang lalu
@dikypram8629;"Bang, Abang fery mirip profesor di film ""money heist"" yak";1 tahun yang lalu
@aditfauzan9249;bang gue kasih tau ya, aku ini lulusan smp putus sekolah gara² biaya, alhamdulillah sekarang jadi kasir di sebuah toko, PLIS LAH TOLONG lebih di ringankan lagi pembahaaannya jangan berat².;1 tahun yang lalu
@jayasatrio960;"Bang mau tanya dong, mudah""an bisa dijawab yaa🙏🏻
Bang ferry ada bilang kalo tidak ada yg bner"" menerapkan sistem ekonomi pasar atau terpusat secara murni, pasti lebih ke sistem ekonomi campuran karena pasti ada ""intervensi"" dari government atau pemerintah nya, cuma yg membedakan dari kadarnya aja

Nah pertanyaan saya lebih ke ""apa aja sih tindakan atau langkah government atau pemerintah dalam hal melakukan intervensi terhadap pasar?
Makasih bang kalo udah dijawab🙏🏻";1 tahun yang lalu
@repinsayulianamida3117;Makasih yah atas konten nya sangat berguna bagi saya pelajari karna pas di sekolah itu belajar tentang ekonomi;1 tahun yang lalu
@rzkpdg8437;Untung lu gak mulai dari Ecos dan Nomos bang. 😅;1 tahun yang lalu
@salvaro2738;dismal science;1 tahun yang lalu
@aninditonugroho5605;bang gw mau nanya, cara membedakan antara orang yang igonarance dengan orang yang bersikap bodoamat terhadap hal hal tertentu tuh kayak gimana sih bang? soalnya gw pgn bisa mengukur respons gw terhadap suatu hal tanpa harus menjadi ignorance bang...;1 tahun yang lalu
@vorhesz;Daridulu cuma tau ekonomi itu supply and demand, modal kecil untung gede 😅;1 tahun yang lalu
@gibsson;"Banyakin konten kayak gini mas ferry

kebantu banget buat anak anak yang sedang kuliah di bidang perekonomian maupun administrasi";1 tahun yang lalu
@Moonlightpainting;Saya lulusan SD pengen tau ilmu ekonomi bang. 🙏;1 tahun yang lalu
@Moonlightpainting;Banyakin konten ekonomi bang;1 tahun yang lalu
@mahdarsaeful5103;Bang bahas palestine yg lg rame;1 tahun yang lalu
@kalahterus2891;Abang dimana mana ya ,lagi banyak undangan ya bang ,Abang banyak ni ngomong gini gtu ,kasi bukti nyata lah bang sekali sekali ,kalau cuman ngomong google jugak bisa bang ,terimakasi;1 tahun yang lalu
@dika_hilman;ini bermanfaat bgt buat saya yg sgt tidak tahu dan tidak peduli ttg hal hal spt ini wkwk;1 tahun yang lalu
@MelodyMigleKaraoke;gokil, langsung ada logonya 😅;1 tahun yang lalu
@Krathingthong;"Gw dulu pas ujian kompre, masih bingung ngasih contoh makro mikro ep.
Tapi sejak ada kasus tiktok shop, jdi paham 😎👍";1 tahun yang lalu
@PabloIskandar-wp2kp;"angkat dong bg kengerian pungli di Sumsel dan Lampung,mau lewat 1 kabupaten aja butuh duit 500 ribu supir"" batubara";1 tahun yang lalu
@TQHVISUALS;apakah tak ada pembahasan palestina - israel om?;1 tahun yang lalu
@MrDabboe;"Paradoks nya tuh disini. Apa yg memungkinkan geometri dan filsafat lahir? Surplus. Aristotle mengakui seni teori berkembang di tempat dmn manusia memiliki bnyk waktu luang. Artinya perkembangan tenaga produksi menghasilkan surplus, shg bbrp org tdk perlu bekerja. Dgn analogi yg sama, ilmu ekonomi bisa lahir krn surplus produksi, trmsk perkembangan saintek. Beda kondisi kalo yg trjadi justru kelangkaan, sbgmn org Aborigin yg diteliti oleh Richard Gould. Sejak sapiens pertama settle di Aussi 50rb th lalu sampe th 1960an tdk bnyk perkembangan. Disebabkan oleh rendahnya perkembangan tenaga produksi, menyebabkan rendahnya penguasaan atas alam, melahirkan kelangkaan. Mnrt Gould, bahkan seekor kadal gurun hasil buruan pun hrs dibagi sangking ""komunis""nya mereka😅.";1 tahun yang lalu
@ahyarrosidi1378;"Bahas tentang judol sampe ke akar"" ny dong bg";1 tahun yang lalu
@muhammadthoriqathaya2738;Bang Ferry Irwandi tolong bikin video kaya gini lagi dongg, tertarik banget sama materi perekonomian ini;1 tahun yang lalu
@yayanhanif1191;Hallo bg;1 tahun yang lalu
@rofiur__;Gua sebagai maba administrasi publik ngerasa kebantu banget bang, soalnya jujur gua lebih paham dari konten lu daripada dosen pengantar ilmu ekonomi gua sendiri, entah karena visualnya atau emang urutan urutan materi yang lu bagiin mudah dipahami bagi orang awam;1 tahun yang lalu
@HAH_2008;Ditunggu, konten pembelajaran ekonomi selanjutnya Pak Ferry.;1 tahun yang lalu
@Informan007;bang, selanjutnya bahas cateris paribus;1 tahun yang lalu
@ahmadsahiddafi2608;Lanjut;1 tahun yang lalu
@rahilzana0501;bang bikin playlist ekonomi dong bang;1 tahun yang lalu
@juancristian780;Si paling benarr dan jjjur dlm hidup;1 tahun yang lalu
@EQCompany-z5t;salfok ada buku multibaggernya pak Rivan Kurniawan hahaha;1 tahun yang lalu
@polisiaja;"Bang bahas arisan Tas Hermes. 
Korbannya Orang kelas atas. 
Kok bisa, kirain yg kena tipu orang miskin aja";1 tahun yang lalu
@Nabil24-dg4ri;Si Marsha botak . Dah minta maaf bg sama lu😂;1 tahun yang lalu
@NekoSteam_NN;makasih bang;1 tahun yang lalu
@darknash7077;OMG kuliah ekonomi;1 tahun yang lalu
@suhada114;Bg gua mudah cerna kontenlu bg, dr rusia ukraina yg lu buat. Req bahas israel palestina bg;1 tahun yang lalu (diedit)
@bindingself;lama bgt kasih bukti streamer deal an sm judol apa ancaman aj ni bang? apa kurang rame;1 tahun yang lalu
@revn_n;Gausah dimaafin ga sih, tu orang katanya mau goreng2😂;1 tahun yang lalu
@ranggidiofanie6189;ga ada rencana jadi dosen aja bg?;1 tahun yang lalu
@bwinddjumbo;Bang, bahas One Piece dengan @Mr.Kucluk di Animenia dong;1 tahun yang lalu
@FatlanderJourney;Barakallahu fiik;1 tahun yang lalu
@sauqitsaqafi8001;Bang tolong bahas influencer iklanin tentang saham dan crypto, yang kasian kaum milenial ekonomi menengah kebawah ini bnyk kepengaruh influencer crypto yg mau cepet kaya dan sukses dr kripto modal bajet pas-pasan dngn dalih 'investasi' ini yg bisa membentuk mental jiwa penjudi dinegeri ini. Gk heran transaksi judol bisa tembus 200T;1 tahun yang lalu (diedit)
@JackSparrow-mb4qb;"Bang request 
Future binance mekanisme sistem long and short wkwkwk";1 tahun yang lalu
@notfound-j4c;beneran deh setiap nonton konten bang ferry selalu keinget seris MONEY HEIST mirip the Professor 😮;1 tahun yang lalu
@Hamdanan22;Bang Bahas Simonida Media bang 😮;1 tahun yang lalu
@AsepRahmat-ff9xt;Pa knp streamer mobile legend yg mempromosikan judi online tidak di laporkan,kasihan anak2 yg suka nonton streamer jd pada main slot?;1 tahun yang lalu
@Celotehanku1;Bang bahas palestin ,israell;1 tahun yang lalu
@Albanyyy3;Orang yg pinter ekonomi kok pembawaan bicara nya enak semua ya;1 tahun yang lalu
@kickwell7548;Bahas ekonomi makro bang;1 tahun yang lalu
@noodienoodles9191;"Dari sini kita uda sadar kalo BELAJAR EKONOMI disekolah itu kurang tepat dr awal karena fundamental yg diterapkan di awal saya belajar Ekonomi adalah ""jual beli"", ""supply & demand"". Ini kenapa banyak miss konsepsi";1 tahun yang lalu
@Redvie;Wah ditunggu bang next episodenya, gaakan bosen dengerin cara penyampaian bang ferry, sangat mudah dimengerti oleh orang awam;1 tahun yang lalu
@rizkiasparipratama8149;"karna setiap barang yg kami keluarkan, harus mengikuti harga yg di tentukan mreka para pengepul, dan merka beracuan pada harga pasar, nah siapakah penentu harg pasar ini,
dan yg saya lihat di lapangan perubahan harg ini sngatlah cepat, bisa perhari bahkan sekala jam, pagi ke sore misalnya";1 tahun yang lalu
@rizkiasparipratama8149;"bang, mau tanya 
di daerah saya itu profesi terbesar masyarakatnya adalah petani, yg belum saya tau, adalah siapa yg menentukan harga jual dari setiap barang yg petanilah yg memproduksinya";1 tahun yang lalu
@AGUNGygs;"Nyimak...
Terimakasih videonya,ditunggu kelanjutannya bro,";1 tahun yang lalu
@frdnnkhadafi9242;bahas tentang habits bang;1 tahun yang lalu
@minatolendry4718;Bang bahas soal trading forex dong bang😁;1 tahun yang lalu
@mownsters;bang bahas judi online lg;1 tahun yang lalu
@yogaftg;Bang bahas hamas nyerang israel;1 tahun yang lalu
@sauqitsaqafi8001;Yang menurut saya gk sepatutnya anak muda milenial mengenal dunia saham aplg kripto terlalu dini, karena risikonya yg besar.;1 tahun yang lalu
@sauqitsaqafi8001;Judi;1 tahun yang lalu
@zeroone3368;Bang buka kelas akuntansi 😂;1 tahun yang lalu
@BramCasanova267;Bang makasih banyak. Abg banyak banget nyadarin pola pikir saya. Semoga sehat selalu ngonten terus bang. Semoga berkah.🙏🏻 Amin;1 tahun yang lalu
@liricaallodyas5099;Bang bahas emak2 S1 yg memilih jadi full mom/ibu rumah tangga dari segi ekonomi dong. Disatu sisi kami tidak memiliki kesempatan untuk berkarir lagi karena rata2 pekerjaan di indonesia itu memiliki syarat lajang, usia dibawah 30thun dan belum memiliki anak. Memilih memulai bisnis yg lebih seperti barter (satu komplek ada yg jual sayur, skincare, pulsa dan pembeli berputar disitu2 aja, ujung2nya juga provitnya dipake makan2 bersama) mandeg bahkan rugi. Paling2 investasi di perhiasan buat dipake kondangan 😅.;1 tahun yang lalu
@Maryonoanggita;Bang bikin konten korupsi di Indonesia dong bang, dan cara penanggulangan paling cepat. Apakah rakyat harus turun ke jalan seperti tahun 98 untuk membuat pejabat Indonesia lebih jujur ?;1 tahun yang lalu
@madcousin4902;Rekomendasi dong buku buat belajar ekonomi bang;1 tahun yang lalu
@wibowomortri381;Terima kasih penjelasan sarjana dari Mas Fery yg friendly jelas bgt;1 tahun yang lalu
@mochsodikin4243;bang ferry bisa ga promosinya di awal atau ga di akhir soalnya kalo di tengah agak ke alihin fokusnya buat konten² kedepannya;1 tahun yang lalu
@Luthfihadi666;Bang fery tolong bahass donk sisi lain pencak silat yg isinya permusuhan iri dengki dan dendam saling membunuh menurut saya ini harus diangkat bang biar ipsi lembaga pemerintah yg menaungi organisasi pencak silat di indonesia membuat kebijakan yg membatasi ruang gerak oknum oknum yg tidak bertanggung jawab ituu🙏;1 tahun yang lalu
@christsandyp4958;berasa balik jaman kuliah nih wkwk;1 tahun yang lalu
@althariorashafa;Terimakasih ilmunya Bang;1 tahun yang lalu
@muhammadhaikal5355;Makasih bang tentang pengetahuan barunya setiap hari!!;1 tahun yang lalu
@akuobit9850;lu hebat bang;1 tahun yang lalu
@azumazum6848;Lanjut bg part 2;1 tahun yang lalu
@rizkiramadhan4000;tu laptop gantung gt?;1 tahun yang lalu
@MrDabboe;Itu makannya perlu ditanya apa ontologi ilmu ekonomi. Bisa nggk digeser paradigmanya. Apa itu kelangkaan? kebutuhan mcm apa yg disebut kelangkaan? Alasan mcm apa shg ia disebut langka? Apakah memang objektif, dlm arti kebutuhan setiap org tdk trbatas? Atau sama sekali subjektif, artinya perorangan saja? Kita bisa mulai dr pertanyaan: Kebutuhan apa yg paling mendasar agar manusia bisa ada? Itu dulu. Nah nntinya, secara retrospektif, bisa dijelaskan kebutuhan2 derivatnya.;1 tahun yang lalu
@SalminaAbusalam;"Halo bang Ferri yah berhati mulia dari pada lu sibuk pusing ""  youtuber yg promosi in slot judi urusin juga dong ibu yg main slot di kantor DPR dong bang jangan cuma berani sama youtuber dong bisa?😂";1 tahun yang lalu
@zaenunhasan6355;Kata katanya mudah dipahami dan mendidik;1 tahun yang lalu
@andreansyah627;Coba bahas tentang galbay pinjol atau bisa di bilang orang pinjem uang di pinjol tapi gk bakal di bayar bang soalnya banyak banget sekarang yg kyk gitu;1 tahun yang lalu
@ahmadirsyadbudiman9222;Ditunggu lanjutannya bang;1 tahun yang lalu
@rinduacc4409;Mau lapor pak, dana rutilahu di kabupaten sumedang DIKORUPSI oleh pengawas pelaksana, mohon DISELIDIKI;1 tahun yang lalu
@user-nzxyejs;Bisa jadi, tapi balik ke diri sendiri, korupsi pas ujian yaitu mencontek, ngasih tukang parkir uang, sebenarnya banyak rakyat Indonesia sudah melakukan praktek korupsi, bukan hanya pejabat tapi rakyat juga, sebaiknya ubah diri sendiri, dan lakukan REVOLUSI;1 tahun yang lalu
@user-nzxyejs;"Tidak bisa bro, justru kalau di awal awal udaj ketebak dan di skip, otomatis ""Watchtime"" berkurang, dan gak di tonjolkan youtube di Home";1 tahun yang lalu
@rki585;"Loh?gaterima streamer kesayangan lu diserang dia?
Ngaku aja deh tolol";1 tahun yang lalu
@Rax-x3k;Datang yg punya slot;1 tahun yang lalu
@raflyramadhani3450;Goblok otak bokep;1 tahun yang lalu
@user-nzxyejs;Kebanyakan Youtuber dan layak di pidana;1 tahun yang lalu
@DewanggaPrayudha;Assalamu'alaikum bang ferry oh ya bahas kasus judol lagi tapi yang kenapa bandar atau mafia  judi susah ditangkap dan mengapa yang kena itu promotornya ya;1 tahun yang lalu
@andryanimasi8986;"Aku butuh banget konten yang seperti ini... aku pengen lebih mengetahui tentang ilmu ekonomi dari pakarnya langsung seperti beliau ini, bang Ferry Irwandi...

Dengan basic saya yang cuman lulusan SMP ini, saya sangat dungu dengan berbagai hal... termasuk ilmu dasar ini... karena semasa sekolah dulu saya hanya mengutamakan bermain dan bolos sekolah... sesekali ikut taw*ran para manusia bumi zigzag...

Di umur gw yang sudah 24 tahun ini... gw masih stay menjadi pecundang dan beban keluarga... gw hanya sebagai tukang pencari rumput untuk sapi gw... dan membuat konten diyoutube...";1 tahun yang lalu
@panji2616;Abang sebagai eks ASN, bahas RUU ASN dong bang ferry;1 tahun yang lalu
@vaizpardiansyah6913;👍;1 tahun yang lalu
@Wahyu_k12;Bang..bahas soal jodoh dong dalam sudut pandang stoik..wkwk;1 tahun yang lalu
@ahmadsuduki9;Acong ruem bro;1 tahun yang lalu
@MuhammadDwikyAnanda;Mkasih banyak bg, aku baru subscribe dan baru ngikutin lu pas masalah judi online, tapi gua sangat sangat tertarik sama konten dan pembahasan lu tetang ekonomi, kebetulan gua lagi kuliah dan ambil jurusan ekonomi bagian perbankan, gua berharap lu bisa baca komen ini karna gua mau cari referensi buat judul tugas akhir gua bg, gua sangat terarik dengan masalah judi online di Indonesia dan gua mau buat judul dari pembahasan lu itu bg, mungkin di konten selanjutnya bg ferry bisa membahas keterkaitan bank dengan judi online, Intinya lu keren bangett di mata gua bg. Dari mahasiswa UINFAS BENGKULU.;1 tahun yang lalu
@nue1958;Ini cmn dari kacamata gw aja, kalau memusat ke streamer ga adil sih, karena emang dasarnya negara ini beserta rakyat nya udah menjudi/gambling hidup nya karena Indonesia yg padat namun lowongan kerja yg minim, apakah pemerintah mau menggendong ekonomi rakyat yg untuk makan sehari hari aja masih berjuang? Justru kebanyakan mereka memainkan uang negara untuk kepentingan pribadi (korupsi). Buktinya negara negara yg memperbolehkan perjudian justru minim melakukan perjudian yg besar. Bedanya dengan Indonesia mereka negara maju sedangkan kita untuk berkembang aja sangat susah. Lantas gimana rakyat yg dibawah yg untuk berkerja aja masih harus berkompetis, dan mengharuskan gambling dalam kehidupan. Negara besar maju tidak akan mau menjalankan infrastrukturnya dikerjakan negara luar. Sedangkan Indonesia yg notabene nya tenaga kerja manusia nya yg berlimpah tapi tidak di arahkan untuk pembangunan, apakah Indonesia adil bila menghukum org yang berjudi? Sedangkan Indonesia sangat jauh dalam kata memperkerjakan rakyat nya, yg justru memperkerjakan orang luar.;1 tahun yang lalu
@royhanmalikirizqi830;bang coba bahas industri halal bang;1 tahun yang lalu
@azrimuzee5014;.;1 tahun yang lalu
@dastinridho1968;"Yg gua tau bang sistem ekonomi ada tiga, 
1. Sistem ekonomi sosialisme
2. Sistem ekonomi kapitalisme
3. Sistem ekonomi Islam";1 tahun yang lalu
@vandaaffan3986;bg, gue pengen tau perputaran ekonomi kaya sistemnya tuh gimana, mungkin bisa dimulai dari perputaran di daerah trus kota trus negara trus dunia;1 tahun yang lalu
@danizan8023;Bg, bisa bahas tebtang IKN gak bg dr pandangan lu? Pengen tau bg, apalagi lu pernah kerja sama bu sri mulyani . .;1 tahun yang lalu
@masterkombak7834;semangat bang, thanks infonya.;1 tahun yang lalu
@RobbySlowboy;"Bang mau tny, bgaimana data saya bisa d gunakan utk Pinjol Dll.
Saya adlah korban, sdkit bercerita.
4 thn yg lalu saya prnh nyicil barang prooerti H**ekr***t, cicilan aman, gak prnh nunggak & akhir'y lunas.
Stlah lunas, biasa'y pihak itu selalu nlpon & nawarin2 pinjaman & nyicil lagi. Semua itu saya tolak.
& skitar 2 blan yg lalu tiba2 ad pihak H***ekre**t nlpon sya bhwa saya sdh telat cicilan Iphone 12, begitu marahnya saya. Dmna cicilan tsb sgt tinggi & saya tidak mmbayarnya.
Yg ingin sya tnykn & jg mgkin sbgai Edukasi, bisakah bung jelaskn bgaimana cara si penipu mengambil data saya utk d gunakan lagi, pihak siapa pelakunya & apa yg hrus saya lakukan sekarang??";1 tahun yang lalu
@zakyzabbal;Ini ngebantu banget bang buat gw yang baru masuk kuliah Ekonomi;1 tahun yang lalu
@ten-ym4oc;Terima kasih bang, seneng ama kontennya ini, lanjjjuuut;1 tahun yang lalu
@titoirsyad_;Serasa balik ke masa SMA, seru kali bang. Keren keren 😂🤘;1 tahun yang lalu
@enixyoutube1580;"bang kode referal ny salah tu yg di video FERYIRW536 , seharusnya FERRYIRW536

*R DOUBLE";1 tahun yang lalu
@chronika89;Supply and demand;1 tahun yang lalu
@user-nzxyejs;Bandarnya dari luar negeri, dan sulit di lacak, apalagi servernya di luar negeri, luar negeri = aturan yg berbeda dan wajib di ikuti, apalagi Kamboja yg dominannya ahli menipu online, intinya SULIT;1 tahun yang lalu
@DewanggaPrayudha; @user-nzxyejs  iya juga sih seperti nya para mafia yang punya situs judol itu 11 12 sama tikus berdasi  jadi supaya mereka nggak ditarget sama negara ya jadikan artis dan streamer ml itu tumbal  proyek sebernarnya buat cari aman;1 tahun yang lalu (diedit)
@user-nzxyejs; @DewanggaPrayudha  iya, itu cara kerja biar traffic nya naik, tapi tetap saja menangkal penjahat di negara lain itu sulit, apalagi di negara yg rawan dengan darurat militer seperti Kamboja;1 tahun yang lalu (diedit)
@DewanggaPrayudha; @user-nzxyejs  iya tapi ada lagi kenapa para bandar ini jadikan artis dan streamer itu tumbal proyek menurut spekulasi gue itu karena mereka dengan pinternya ngasih iming-iming nah diantaranya kalau artis itu dalam bentuk endorsement sedangkan para streamer itu dalam bentuk donasi padahal mereka ( para artis dan streamer) itu nggak tau bahwa mereka dijadikan sebagai tumbal proyek mereka ( para bandar judol) ini cari aman;1 tahun yang lalu (diedit)
@user-nzxyejs;"Lah, dimata hukum gak peduli siapapun itu tetap DIHUKUM, ngerti HUKUM? Kan dari dulu Streamer udah kena, Emak emak juga kena kok, rata semua

Kamu kok seakan akan membela Streamer ! 🤔";1 tahun yang lalu
@user-nzxyejs;Tidak ada alasan ataupun pembelajaran untuk pelaku kejahatan, kamu bisa bela gini karena yg kau fav kan;1 tahun yang lalu
@nue1958; @user-nzxyejs  kalau ad orang1 yg ngebunuh orang2 karena orang1 tersebut mau dibegal? Itu juga udah ranah criminal disini. Yg jadi masalah padahal begal nya itu, saya disini cmn mau membuka akal pikiran untuk berfikir lebih luas lagi apa faktor yang membuat mereka mau berjudi, loh tentu saya tidak sama sekali mendukung tindakan kejahatan, tapi kejahatan seseorang dilakukan karena akibat kejahatan orang lain, yg mana yg harus diselesaikan? Gunakan kecerdasan meluas bukan memusat;1 tahun yang lalu (diedit)
@user-nzxyejs; @nue1958  iya saya setuju, tapi bukankah Streamer tersebut menampikan slot, dan rara rata yg meninton streamer itu belum cukup umur, dan mau saja top up di aplikasi tersebut, yang perlu di benahi adalah affiliator, pola pikir masyarakat, dll;1 tahun yang lalu (diedit)
