Username;Comment;Time
@moh.irsyadolii2400;"Untuk next konten review hp tolong tes pubg juga bang jgn cuma ML sma Gensin..banyak yg nonton lu juga player pubg..liat rekomen hp buat pubg yg muncul di tiktok pasti confirm ke lu..klo kata lu bagus org langsung beli..klo menurut gw..lu org yg gw percaya untuk rekomendasi hp..klo kata lu kurang aku g jdi beli hpnya..
JDI TOLONG BANG PUBG JUGA DI MASUKAN KE REVIEW HP JGN ML MULU SMA GENSIN..KRNA KITA PLAYER PUBG MAU LIAT GRAFIS PUBGNYA DPT 90 ATAU 120FPS.. 
TERIMAKASIH ATAS PERHATIANNYA 🥰";1 hari yang lalu
@adirifaipuadhasan7479;Berapa tingkat daya tahan keausan kabel fleksibelnya ?;1 hari yang lalu
@ubisolim6515;Tungguin Huawei pura x lebih unik dan tampil beda;1 hari yang lalu
@delapuspitasari2310;bagusan Huawei atau samsung;1 hari yang lalu
@MINECRAFTbedrock-h7t;0:49 50 juta mana ada doang baang😭;1 hari yang lalu
@RandomShorts-2022;Nunggu hrganya 3jt;1 hari yang lalu
@SUORONEALAM;Perodak AS meradang wkwkwk;1 hari yang lalu
@yoyonmulyono8249;Gak pernah suka sih dg hp lipat, 😅 lipatan dilayarnya itu loh 😂;1 hari yang lalu
@taufikhidayah2525;Review hp adiknya yang baru launching honor 200 pro bang David;1 hari yang lalu
@imapwetty_;IShowSpeed belinya langsung 3 sekalian 😂;1 hari yang lalu
@YonasChannel-w5b;🔥🔥🔥🔥🔥🔥;1 hari yang lalu
@daily.rt7278;yg dipake speed main papji;1 hari yang lalu
@nikoeyl0320;Channel favorit yg lama kelamaan gua benci karna aplod se abad sekali;1 hari yang lalu
@GEDRAMA77;Yg honor juga makin kesini makin meresahkan🤣🤣🤣;1 hari yang lalu
@GEDRAMA77;Ini br prtma kali loncing aja udh d serbu bang pd ngantri😂😂🤣🤣🤣 wktu itu smpt viral d weibo krn smpt lgsung hbs wkwkwkw hrga nya 49jta dsna😁tp jjr ini jossssss bhkan skrg pemain drama shoot aja rata² sdh jarang yg pakai IP rata2 pakai honor huwaei 🤭;1 hari yang lalu
@tobruthunters21;Beli ah besok;1 hari yang lalu
@tahtavlog5280;Aku aja masih pakai hp redmi 9a 2/32 kalau kebanyakan video langsung ngelag? Memori penuh;1 hari yang lalu
@AdeBARBAR87;Mau hp huawei gk yg lipet 3...? Tpi ngertikan harus ngapain dulu sama om😊;1 hari yang lalu
@vaisihombing9777;Nonton HP 50 juta ++ pakai samsung J7 Prime 😂😂😂;1 hari yang lalu
@kaindradzuhairi9398;Pin produsen hp terkenal lainya . Sejalan sama consept batrainya. Si huaweii;1 hari yang lalu
@arsdanime8520;Bang ada hp baru buatan eropa yg dijual resmi di indonesia, i, n, o, i review dong;1 hari yang lalu
@beebee3956;Tetap nyantai pake MI 10T PRO🤣🤣;1 hari yang lalu
@fikriazharimashum9948;Bang David Bahas Inoi A75... Hp brand eropa harga 2,9 rom 512 g;1 hari yang lalu
@PariSap-h1z;Speaker nya bagus mana antara honor x9c dengan redmi noe14 pro 5g...;1 hari yang lalu
@ADITYA-CH-OFFICIAL;Hp ipong mana bisa kek gini🤪🤪🤪;1 hari yang lalu
@edrinrachmad3578;"info donk. 
utk hp yg punya fiture ""bypass charging"" waktu kita ngecas dgn nyalain fiture tsb apakah daya baterai akan bertambah? secara logika sih seharusnya engga yah.. gw google jg info yg gw dpt ""baterai engga bertambah"" ... tp infinix hot 50 pro+ gw kok baterainya bertambah waktu nyalain fiture tsb sambil gw pake nonton netflix.
klo ada yg bisa ngasih info baik dari gadgetin atw viewernya terima kasih bgt🙏🙏";1 hari yang lalu
@ardisaputra9294;0:32 Jir😂😂;1 hari yang lalu
@dpindo7287;Wlee🤪🤪🤪;1 hari yang lalu
@tachoblacksquad;"Gua dari iphone 15 pro max langsung ganti ini HP... Apalagi waktu di review i show speed beh GG

Ternyata benar yang di takuti USA itu produk produk china";1 hari yang lalu
@GayuhGayuh-y6c;0:32 🗣️minggirlu missquen minggirlu missquen;1 hari yang lalu
@fikovandores8428;bulan depan mau beli hp ini saya... Amiiin;1 hari yang lalu
@hanafi2150;Bayangin kalau ngelipatnya terbalik😂😂😂;1 hari yang lalu
@muhammaddaffaalfatih3066;Semisal jatuh bagian layar depan, ganti nya berapa tu ya? 😢;1 hari yang lalu
@koko_wara6312;Keseruan liat dunia gadget yg berlomba2 nampilin kemajuan teknologi dr brand tersebut, tp masih heran sma brand 🍏 yg tampilannya masih gtu2 aja 🫣;1 hari yang lalu
@ddan444;Minggir lu misquen;1 hari yang lalu
@mazariegerbera9761;Layar kaca hp saya  pecah karena sudah 3 tahun di pake jadi ga keliatan kacanya pecah;1 hari yang lalu
@ikhsanisa;hp Lama lama seukuran karpet;1 hari yang lalu
@rizqi8938;Mending  esia hidayah;1 hari yang lalu
@Andirezpec;Apa Lah Daya Yg Gajih Nya 3jtn liat harga Hp ini 😅;1 hari yang lalu
@furkankarim5022;Buatan china 6 bulan juga udh rosakkk itu flaxible nya;1 hari yang lalu
@newvezz9507;Dipake ngegrab cocok banget kayaknya 😅😅;1 hari yang lalu
@wahyudi0130;Bahas vivo y29 bg 🙏🙏🙏;1 hari yang lalu
@Somplaxxx98;Meskipun belum bisa beli, tetap saya tonton. Semoga kelak saya bisa beli sesuatu dg harga mahal namun tidak merasa keberatan ❤;1 hari yang lalu
@margarettan2079;Gadgetin pernah bikin 10 rekomen hp berdasarkan kamera terbaik ga y?;1 hari yang lalu
@rioerickson7057;Yg Lagi Nonton Skrng?;1 hari yang lalu
@nauvalhudjaipa3624;Harga 50 juta ga wort it lah mending beli motor;1 hari yang lalu
@harifinthelast9671;ya allah dua bulan gajih gw di Korea 😢😢😢😢;1 hari yang lalu
@hukummatikoruptor-h7h;SALES CHINA;1 hari yang lalu
@BellaYuliani-s8z;gilaa berubah dratis cok main disini;1 hari yang lalu
@lieskrisnawati6627;Bg coba review hp vivo Y91c bg pliss😊😊😊;1 hari yang lalu
@ImanSuhermanStory;GEGARA ISHOW SPEED,JADI MAHAL HP INI😂😂😂;1 hari yang lalu
@riska1252;Jadi tambah miskin;1 hari yang lalu
@MegaDewi-r9c;wajib di coba sih bagi yang belum coba mantep banget;20 jam yang lalu
@rendylombam2187;Bg tablet honor yang baru kapan di riview;1 hari yang lalu
@pauzanpauzan1385;Banga riview Xiaomi pad 7 dong;1 hari yang lalu
@MasJun-k9f;Pliss Oppo K12s 5G bang....😢;2 hari yang lalu
@WhyDoYouDoubt;Gara-gara IshowSpeed Hpnya langsung cepat menyebar seluruh dunia, kasian AS yg lagi perang dagang sama China;2 hari yang lalu
@tracytracy5605;Apa ada yang beli?;2 hari yang lalu
@Spirit-v2t;🇨🇳Amazing...China the number one 🥇 is the best 👍💯🇨🇳🎉👍;2 hari yang lalu
@Captain-America-Super;iPhone aja dikit lagi, makin menurun penjualannya... Wkwkwk 😂;15 jam yang lalu
@usmanhasan5516;mudahan awet layarnya.;2 hari yang lalu
@tanboykim;Buat apa beli HP mahal mahal fungsinya cuma bisa telpon dan SMS. Ga ada PlayStore, gabisa WA, gmail, youtube, gabisa maen game.;2 hari yang lalu
@Macanklb09;Santai brow kan ada harmoni 😂;2 hari yang lalu
@taibelek-t1g;Gue udah beli kemarin 5, buat hadiah pacar sama kluarga gue;2 hari yang lalu
@novadwi6888;Tidak ada google? Mungkin ini saatnya pakai petal 😎;2 hari yang lalu
@ayashamalia;aku punya 100k nih kurang berapa ya;2 hari yang lalu
@1212ImAnubis;Kalau saya tinggal di China, saya ambil Huawei. Sayangnya saya tak menetap di China jd pilihan tetap SAMSUNG kecuali ekosistem Huawei sudah bagus.;2 hari yang lalu
@yusufsetyawan4723;Nunggui david bahas light saber;2 hari yang lalu
@mendoza8755;Underrated brand.Much more better than  Sams***  or App** in its Class.;2 hari yang lalu
@cintaibojone;saya udah punya dari 6 bulan dulu. saya tinggal di china disini harganya murah;2 hari yang lalu
@CandID-he;"Cara halus atau kasar untuk
menjegal kompetitor
Huawei udah mau nyusul,
Langsung dibanned-bukan karena kurang bagus, tapi justru karena terlalu bagus.
Mamarika ada-ada saja akalnya 😅";2 hari yang lalu
@reviewapaajadeh3079;Jgn d beli guys.. d china ni hp ud sampah bnr , kerusakan layarnya cepet bngd ,engsel bagian kiri itu lebih loss d tambah update aplikasi kacau bngd dah..;2 hari yang lalu
@NabilAmami-f9z;saran dong mending Poco X7 pro atau Realme 13plus 5g;2 hari yang lalu
@fpndotcom;Bang kapan samsung m56 masuk indonesia??;2 hari yang lalu
@naylanabil;beneran keren , mudah2an nanti ke beli hasil nabung ,baru ada 250k ...,aamiin;2 hari yang lalu
@doni-thefansofficial4873;Sangar konten 10 menit berasa 1 menit lihatnya,, auto ulang2 dah lihatnya;2 hari yang lalu
@kopmensasultanagung7909;Tim yg langsung beli nonton kagak ....;2 hari yang lalu
@LEOH1AN;Yakin awet lcd nya, tebak umur layar ga sih 😏;2 hari yang lalu
@epikostore1195;Huawei P30 Pro Mystic Blue ku aja masih awet terpelihara. Desain Mewah n exclusive nya masih bisa diadu ma hape tahun2 ini😊;2 hari yang lalu
@hii.panjii2776;next realme 14 5G bang udah mau keluar;2 hari yang lalu
@icunicun427;"hp mahal tahan masuk air saat berenang ke pantai ato laut? atau hp mahal tahan saat terjatuh masuk minyak goreng dikuali ato masuk bak drum oli tempat kerja pabrik ato bengkel ? 
Hp tahan minyak n oli ada gak?";2 hari yang lalu
@kemalkamil2314;Bro faktanya hp lipat itu justru malah lebih rentan terhadap kerusakan dibandingkan ponsel dengan layar biasa, kelemahannya tuh biasanya pada mekanisme engsel dan layar lipatnya dengan penggunaan berulang kali dapat menyebabkan keausan , yang dapat menyebabkan engsel menjadi longgar atau tidak berfungsi dengan baik, apalagi ini layar 3 lipat sangat sangat beresiko di tambah lagi harganya yang 50 juta boyy😢😢😢;2 hari yang lalu
@agungbramastha2684;Apalah dayaku yg hanya mampu mentok di Samsul s22 😢😢;2 hari yang lalu
@posjoker4542;Anti air gak bang;2 hari yang lalu
@mariatachen2884;SehRga  20 thn bpjs ketenegakwrjaan gw kerja;2 hari yang lalu
@adeariana-vt3bv;Kata orang yg gk pernah make😂😂😂😂😂. Gk bakal rusak klo lu tau cara make dan cara ngerawatnya. Klo makenya serampangan ya bakal rusak lah;1 hari yang lalu (diedit)
@kemalkamil2314;@ anda silahkan cari di wikipedia, btw ane pernah pakai flip, dan ngga sampai 2 tahun layarnya setengah mati dan ngga bisa difix, seklinya berhasil di fix 2 bulan kemudian rusak lagi, dan biaya fixnya pun mahal🙂‍↔️🙂‍↔️, sdikit tambahan itu pun hpnya cuma ane pakai buat dengerin musik dan yutupan, dan ngga pernah sama skli buat main game, dan selesai pakai pun ane ngga pernah sembarangan bukat tutup hpnyaa, dan ketika rusak ane bawa ke kecounter dan mereka bilang emang udah penyakit hp layar lipat kaya gtu, gampang rusak;1 hari yang lalu (diedit)
@adeariana-vt3bv;@kemalkamil2314  jangan menghalu🤣🤣🤣 gua banyak kenal orang yg make flip dan mereka bisa make aman2 aja lebih dari dua taun asal gk serampangan. Klo elu udh pasti ngehalu. dan klo lu gk ngehalu coba tunjukin hp nya, tunjukin bukti pembelian nya? Hahahahaa;1 hari yang lalu (diedit)
@kemalkamil2314;@ terserah lu yah, gua cuma infoin aja pengalaman gua, kalau emang ngga percaya yah monggo silahkan bgga maksa juga harus percaya apalagi sampai nunjukin nota pembelian maniak bngt sampe sgtunya, kalau emang pnasaran cari aja di kasusnya udah banyak kok diyutup kasus engsel haus hp lipat😅😅;1 hari yang lalu
@adeariana-vt3bv;@kemalkamil2314  yah terbuktikan ngahalunya🤣🤣🤣. Btw gua gk perlu liat youtube karena dilingkungan gua banyak yg make jadi gua bisa menilai.  Btw yg maniak itu elu, menghayal terlalu tinggi. KALAUPUN HP FOLDABLE SAMSUNG BERMASALAH BAWANYA BUKAN KE CONTER TAPI KE SAMSUNG SERVICE CENTER🤣🤣🤣🤣. Karena klo lu bawa ke conter ya orangnya mana ngerti. Bodoh.;1 hari yang lalu (diedit)
@reyhanrey-dr4tb;Asli HP ane fold gan dan layarnya yg stengah itu kadang kadang redup, trus ane bawa ke konter dan persis dibilangnya sama, penyakit HP lipat yah gtu engselnya gampang bermasalah😢😢😢;1 hari yang lalu
@kemalkamil2314; @adeariana-vt3bv  hahaha kocak yah anda, hp gua udah setahun lebih yah udah abis masa garansinya, yah better ane cari tempat yg deket aja konter kepercayaan ane, orang dri ngomong sabara sampai mau berkata kasar😌😌;1 hari yang lalu
@kemalkamil2314; @reyhanrey-dr4tb  naah kan wkwkwk, yaudah bagi yg percaya dan ngalamin aja yah, bagi yang blum ngalamin mungkin dia blum ngalamin😌😌;1 hari yang lalu (diedit)
@adeariana-vt3bv;@reyhanrey-dr4tb  masa? Coba ane liat hpnya? Btw kok bawa ke conter? Bawanya ke samsung service center lah🤣🤣🤣;1 hari yang lalu (diedit)
@reyhanrey-dr4tb; @adeariana-vt3bv  ente orang samsung cervicenya centernya langsung kah? Kalau ane tunjukin mau bantu bnerin atau biayain? Urusannya apa pakai motoin HP segala-galanya;1 hari yang lalu
@reyhanrey-dr4tb; @kemalkamil2314  penyakit kaya gini emang jarang gan, tapi persentasi penyakitnya lebih banyak dari pada HP layar biasa kalau lipat salah satunya yah engselnya ini kalau ane baca di forum forum di fb gan;1 hari yang lalu
@kemalkamil2314; @reyhanrey-dr4tb  wkwkw sabar gan ane aja tdi diminta nota pembelian🤣🤣🤣;1 hari yang lalu
@adeariana-vt3bv;@reyhanrey-dr4tb  tunjukin aja untuk ngebuktiin ente EMG BENERAN OUNYA ATAU CUMA NGEHALU. simple kok wkwk ya kalk hp foldable rusak bawa nya ke konter🤣🤣🤣🥰;1 hari yang lalu (diedit)
@JoelEllie02-n7x5n;sama samsung flip ane juga kasusnya engselnya juga, awalnya cuma redup redup aja eh jadi mati total, alhasil ngga pernah gua pakai lagi padahal beli lagi mahal mahalnya🥲;1 hari yang lalu
@adeariana-vt3bv; @JoelEllie02-n7x5n  🤣🤣🤣nambah lagi;1 hari yang lalu
@kemalkamil2314; @adeariana-vt3bv  sabar yah🤣🤣🤣 , ente bisa mampir ke komen yang dibawha juga banyak tuh yang komenin hp lipet lainnya dengan penyakit yang sama kali aja dapet foto dri mereka🤣🤣🤣🫡;1 hari yang lalu
@dhank27;Gak kebayang aja sih klo misalkan  fleksibel atau layar nya rusak😅;1 hari yang lalu
@MainanAnak-f8r;Emang hp lipet masalahnya selalu engsel kok, hp temen ane juga begitu umurnya ngga lama, tapi semoga aja yang ini udah aman;1 hari yang lalu
@kemalkamil2314;@ emang cuma ada aja orang yang ngeyel gtu ngga percayaan, emang karena dia blum ngerasain ajaa, kalau udah mgerasain baru dah kesel sndri;1 hari yang lalu
@MainanAnak-f8r; @kemalkamil2314  wkkwkwkw cape gan bilangin orang ngeyel yang ada di bodoh bodoh in dan ngomel ngomel ngga jelas aja, padahal ngelamain mah kaga wkwkwkwk;1 hari yang lalu
@adeariana-vt3bv; @kemalkamil2314  masalahnya yg bilaang juga bukan orang yg punya alias menghayal doang. Kesel? Bro klo yg mampu beli hp mah gk bakalan kesel karena mereka juga pasti paham cara penggunaaan,perawatan  dan perlindungannya, dan gk lupa mereka pasti pakai yg namanya samsung care+ dan gk mungkin klo flip mereka rysak bawanya ke konter🤣🤣🥰;1 hari yang lalu (diedit)
@adeariana-vt3bv; @MainanAnak-f8r  nah yg ngasih tau ape emg ngalamin? Mana ad org yg pake foldable samsung terus bermasalah bawanya ke konter lucu. Atau cuma bacotan netizen belaka🤣🤣🤣. Klo emg orng yg beneran punya mah gk bakalan mau koar2 di kolom komentar di media sosial;1 hari yang lalu (diedit)
@adeariana-vt3bv; @MainanAnak-f8r  engsel emg akan bermasalah tapi gk seganpang iru juga bermasalahnya. Klo emg begitu gk hp foldable gk bakalan laku;1 hari yang lalu
@MainanAnak-f8r;@ btw masalah engsel itu emang ada dan ngga gampang mangkanya kasus dari abang abang diatas rata rata setelah pemakaian tahunan bakal lebih, tapi perlu digaris besari yah biar pada paham nih, hp lipat sangat rentan terjadinya engsel haus karena seringnya lipatan yang dilakukan ini bisa ente cari sendiri di wikipedia, dan banyak kasus yang anda bisa cari sendiri di forum forum hp lipat atau pun  yutup, ane cari source karena sempet mau beli dlu tapi lihat hp temen ane rusak jadi ngga jadi;1 hari yang lalu
@kemalkamil2314; @adeariana-vt3bv  bro tidak paham arti garansi habis😂😂, salahkah betulin hp ke konter kalau emang konter yang dituju kompeten😂, ente sndri punya kah hp lipat? Dan pernah pakai? Dan anda apakah akan komen seperti ini ke semua orang yang komen sama seperti saya kalau hp lipat engselnya gampang bermasalah setelah pemakaian tahunan😅😅;1 hari yang lalu
@kemalkamil2314; @MainanAnak-f8r  wkwkw beliau malas sercing bang, udah ane suruh sercing ngga mau tdi diatas padahal banyak kok forum forum yang udah bahas ginian di fb, dan di yutup pun udah bnyak yang bahas😂😂;1 hari yang lalu (diedit)
@MainanAnak-f8r; @kemalkamil2314  yah susah gan kalau ngga mau sercing mah, ibarat kata kita udah ngasih tau fakta nih, tapi dia tetap dengan pendirian dia, dan ngga mau liat fakta yang ada kaya tutup kuping intinya kita tetep salah gtuu;1 hari yang lalu
@adeariana-vt3bv;@MainanAnak-f8r  gk perlu cari di forum atau youtube. Dilingkungan gua gk sedikit yg pake foldable nya samsung dan gk ad masalah tuh. Karena mereka tau dan paham bagaimana cara memakai dan merawatnya dan gk luoa juga mereka pakai yg namanya samsung care+ buat berjaga-jaga jikalah ada masalah. Jadi dari itu aja cukup buat menilai, bukan menilai dari komentar nerizen yg bahkan disuruh buktiin beneran punya barangnya atau gk aja gk bisa🤣. Btw nyari kok di wikipedia bro🤣lucu juga ente.;1 hari yang lalu (diedit)
@adeariana-vt3bv;"@kemalkamil2314  bro ente gk paham apa itu fungsi sevice center wkwk. Lukira service center itu cuma buat benerin produk yg masih ada garansinya?lu punya hp yg umurnya udh lima tahun juga selama lu punya dui ya teteo bisa lu bawa ke service center Bodoh.  Dan apakah salah bawa ke konter? Ya jelaa salah. Konter mana paham soal hp lipat
 Dan ente nangya apa ane punya? Ane gk punya tapi lingmungan ane banyak yg punya. Nah ente sendiri emg beneran punya atau cuma mengada ngada?🤣🤣. Klo soal masalah engsel balik lagi ke pemakain usernya, yg mana usernya pasti orang yg mampu bukan orang yg duitnya pas pasan.";1 hari yang lalu (diedit)
@adeariana-vt3bv;@kemalkamil2314  buktiin dulu lh klo punya galaxy z flip baru koar2 di komentar sosial media;1 hari yang lalu
@MainanAnak-f8r; @adeariana-vt3bv  memangnya ada apa dengan wikipedia? banyak fakta juga kok yang bisa diambil dari wikipedia, ente bisa sercing kelemahan dari hp samsung flip atau pun fold yang muncul pasti wikipedia dluan kok, selain wikipedia juga kan ane saranin yutup dan fourm forum di fb, kalau emang di daerah ente ngga sedikit yang pakai tapi pasti dari angka sedikit itu ente yakin mereka ngga ada masalah, memangnya ente absenin satu satu orang disana biar tau mereka masalah apa ngga, kalau emang mau tau rasanya yah ente beli aja coba rasain pemakaian tahunan 😅;1 hari yang lalu
@kemalkamil2314; @adeariana-vt3bv  yaela kirain mah punya yah, emangnya lu monitoring trus itu pemakaian hp lingkungan skitar lu wkwkwk kocak kocak, gua pun dri dlu males ko service center karena jauh dri rumah gua , dan sampai skarang pun gua ganti hp iphone gua bnerin di konter kok dan ngga masalah aman ip 13 gua udah jalan 2 tahun aman kalau rusak gua kekonter karena disana emang ada spesialisnya, dan samsung gua udah nyerah ngga mau pakai lagi, sklipun mau pakai gua pakai yg layar biasa, skarang flip gua udah ngga kepakai lagi dan ngga akan gua fotoin ke orang asing ngapai bngt wkwkwkw;1 hari yang lalu
@MainanAnak-f8r;@ memangnya ada yang salah kah nyari di wikipedia, lusercing tentang kelemahan  samsung flip aja yang pertama kali kluar dari wikipedia 😅, dan ane kan nyaranin ngga wiki aja tapi forum forum juga dan yutup yutp juga yah 😅, dan ente emang selalu monitoring pemakaian HP flip di wilayah ente sampe yakin bngt, dan ngga semua orang yah mau pakai samsung care, gua aja dari dlu hp ngga pernah beli asuransin juga kok, jadi yah ngga semua sesuai dengan yang ente pikirin aja gan, ente haru liat secara luas juga ada loh masalah yang bahkan ente ngga tau;1 hari yang lalu
@kemalkamil2314; @adeariana-vt3bv  ane emang kalau bnerin hp ngga pernah ke service center si hampir semua hp yang ane lunya dlu dlu, kalau rusak yah bisa ke konter hp langganan yang emang kompeten deket rumah, dan aman sampai skarang karena service center jauh dri rumah ane, yailah gan kirain ente punya emangnya ente monitorin tiap waktu pemakaian hp flip diimgkungan ente?  Dan ane ngga akan sih kasih foto atau gambar ke orang asing apapun itu, soalnya yah buat apa😅😅, dan apakah lu mintain juga itu foto foto hp dri komen komen dibawah yang punya masalah sama kaya gua??;1 hari yang lalu
@kemalkamil2314;@ yaaps setuju, kita harus liat semua secara luas, yg gua infoin diatas itu fakta kalau hp lipat itu gampang haus engselnya setelah pemakaian tahunan, sercing di mana pun hasilnya akan sama, yah semua kembali ke diri sndri aja pemakaianannya gmna, cuma sepenglaman gua, gua ngga pernah main game di hp flip dan jalan 2 tahun itu layar udah bermasalah;1 hari yang lalu
@adeariana-vt3bv;@MainanAnak-f8r  jelas salah kocak lu. Ya gk perlu gua cari juga setiap produk emg pasti kelemahan dan gk ad yg sempurna lantas apakah semua produk yg beredar itu ajan bernasib sama dengan yg lu bilang di forum2 itu?  Btw gua gk perlu monitoring kik cukup dengan tau gmn keadan fildable dari orang2 disekitar gua aja udh lebuh daei cukup. Klo cuma modal liat dari intwrnet atau forum2 lalu bisa menyimpulkan bahwa setiap hp foldable akan bermasalah pada engselnya itu tanda sesat berfikir sih🤣🤣. Btw gua sampe hari ini blm nemuin orang2 yg ad dilingkungan gua yg make foldable tapi bermasalah dan gua juga blm nemu yg beli foldablw tapi gk pake samsung care+🤣🤣;1 hari yang lalu (diedit)
@MainanAnak-f8r;@ cape bngt yah hahaha, bro ane bilng yutup dan forum forum itu, itu hanyalah refrensi, dan emang bner semua produk pasti ada kelemahannya, dan kan ane bilang kelmahan hp lipat ada pada engselnya yah gampang haus ketika dilipat dalam kurun waktu tahunan itu ane jelasin sebagai kelemahan,  bukan ane bilang hp lipat pasti rusak nya selalu engsel, dari awal aja ente uudah salah artikan ketikan ane, ente sndrikan bilang semua produk pasti ada kelemhannya, malah dibilang sesat , cape bngt dah hadeehh 😅, udah lah ente dengan pemikiran enta aja yang udah pasti bener 😅😅;1 hari yang lalu
@jsmmhmd576;Yg punya fold bukan kaum mendang mending sih pastinya;1 hari yang lalu
@masetyo2481;Samsung fold aja ada masalah, apalagi ini😂;2 hari yang lalu
